frame,time_s,raw_elbow,true_elbow,raw_shFlex,true_shFlex,raw_shAbd,true_shAbd,q_sho_x,q_sho_y,q_sho_z,q_sho_w,occluded
110,3.667,84.439,96.555,171.669,26.647,170.763,22.141,0.999518,0.000702,0.031039,-0.000004,0
111,3.700,83.322,95.333,170.127,28.322,171.557,21.450,0.999343,-0.002752,0.036150,0.000203,0
112,3.733,83.133,95.126,169.681,28.806,171.700,21.326,0.999399,-0.001417,0.034634,0.000130,0
113,3.767,84.106,96.190,170.262,28.175,171.981,21.082,0.999439,0.000895,0.033487,-0.000020,0
114,3.800,84.718,96.860,170.466,27.954,171.973,21.089,0.999403,-0.000244,0.034542,0.000037,0
115,3.833,83.117,95.108,169.559,28.939,171.589,21.423,0.999580,0.003188,0.028816,-0.000134,0
116,3.867,83.687,95.732,169.400,29.110,172.386,20.729,0.999542,0.002917,0.030135,-0.000124,0
117,3.900,84.577,96.707,170.481,27.937,171.745,21.287,0.999467,-0.000214,0.032652,0.000063,0
118,3.933,85.902,98.156,168.815,29.745,172.072,21.002,0.999443,-0.002067,0.033311,0.000163,0
119,3.967,87.045,99.408,169.227,29.298,171.645,21.374,0.999439,-0.004743,0.033165,0.000317,0
120,4.000,83.283,95.290,169.554,28.944,171.940,21.117,0.999642,0.000132,0.026767,0.000078,0
121,4.033,82.984,94.963,168.890,29.665,171.805,21.234,0.999788,0.004282,0.020134,-0.000129,0
122,4.067,83.470,95.495,166.789,31.945,171.182,21.776,0.999772,0.009865,0.018955,-0.000458,0
123,4.100,80.882,92.663,165.522,33.320,171.271,21.699,0.999792,0.009560,0.018030,-0.000393,0
124,4.133,76.985,88.399,164.280,34.668,170.677,22.216,0.999818,0.016293,0.009854,-0.000697,0
125,4.167,71.393,82.279,162.017,37.124,168.289,24.292,0.999833,0.017419,0.005522,-0.000798,0
126,4.200,70.512,81.315,160.240,39.053,167.259,25.188,0.999769,0.021377,0.002031,-0.001018,0
127,4.233,74.956,86.177,161.648,37.525,166.033,26.255,0.999693,0.024713,0.000816,-0.001246,0
128,4.267,73.477,84.559,160.224,39.071,164.612,27.490,0.999680,0.025079,-0.002990,-0.001220,0
129,4.300,74.865,86.079,160.220,39.075,163.473,28.481,0.999658,0.025912,-0.003431,-0.001238,0
130,4.333,74.748,85.950,159.700,39.639,162.412,29.404,0.999639,0.025952,-0.006840,-0.001066,0
131,4.367,70.832,81.665,159.507,39.849,164.087,27.947,0.999481,0.030563,-0.010066,-0.001215,0
132,4.400,69.156,79.831,157.959,41.529,162.076,29.696,0.999301,0.034514,-0.014328,-0.001354,0
133,4.433,74.953,86.175,160.124,39.179,160.554,31.020,0.999393,0.032336,-0.012894,-0.001349,0
134,4.467,74.868,86.081,158.992,40.408,158.771,32.571,0.999344,0.033243,-0.014297,-0.001304,0
135,4.500,70.308,81.091,157.244,42.305,158.719,32.616,0.999491,0.029812,-0.011307,-0.001337,0
136,4.533,70.559,81.366,157.483,42.046,157.002,34.110,0.999322,0.032337,-0.017559,-0.001241,0
137,4.567,72.197,83.158,156.115,43.531,155.758,35.191,0.999178,0.034316,-0.021556,-0.001225,0
138,4.600,73.479,84.561,157.338,42.203,154.907,35.931,-0.001291,0.016893,-0.034543,0.999260,0
139,4.633,76.470,87.835,157.640,41.875,153.889,36.817,-0.001174,0.016965,-0.032923,0.999313,0
140,4.667,78.811,90.397,158.196,41.272,153.186,37.428,-0.001072,0.017147,-0.032036,0.999339,0
141,4.700,78.914,90.509,158.453,40.993,153.361,37.276,0.999260,0.032905,-0.019888,-0.001127,0
142,4.733,78.937,90.535,159.202,40.180,152.950,37.633,-0.001067,0.014444,-0.031933,0.999385,0
143,4.767,78.097,89.615,157.418,42.116,151.774,38.656,-0.000913,0.013177,-0.027029,0.999547,0
144,4.800,76.897,88.302,157.023,42.545,151.621,38.790,-0.000990,0.009456,-0.025965,0.999618,0
145,4.833,70.945,81.789,154.859,44.894,152.822,37.745,-0.000854,0.009524,-0.022733,0.999696,0
146,4.867,68.657,79.285,154.178,45.633,152.469,38.052,-0.000808,0.008856,-0.020969,0.999741,0
147,4.900,67.816,78.364,154.067,45.754,152.146,38.333,-0.000804,0.008544,-0.020432,0.999754,0
148,4.933,67.484,78.001,154.179,45.632,151.478,38.914,-0.000641,0.003686,-0.014405,0.999889,0
149,4.967,66.173,76.566,154.219,45.589,151.619,38.791,-0.000742,0.005596,-0.016846,0.999842,0
150,5.000,69.107,79.777,154.551,45.228,150.953,39.370,-0.000975,0.007647,-0.022646,0.999714,0
151,5.033,69.228,79.909,155.424,44.281,150.797,39.506,-0.000927,0.002555,-0.018383,0.999827,0
152,5.067,69.425,80.125,154.972,44.771,149.556,40.586,-0.000591,-0.002610,-0.010725,0.999939,0
153,5.100,71.109,81.968,155.887,43.778,149.657,40.498,-0.000787,-0.000608,-0.014331,0.999897,0
154,5.133,70.613,81.425,156.327,43.301,149.489,40.644,-0.000753,-0.002457,-0.013331,0.999908,0
