frame,time_s,raw_elbow,true_elbow,raw_shFlex,true_shFlex,raw_shAbd,true_shAbd,q_sho_x,q_sho_y,q_sho_z,q_sho_w,occluded
139,4.633,38.750,67.551,130.732,64.428,148.183,39.502,0.996732,-0.069258,0.041172,0.005795,0
140,4.667,37.805,66.415,129.032,66.244,146.881,40.702,0.997447,-0.063541,0.032187,0.005092,0
141,4.700,33.205,60.883,125.511,70.007,145.908,41.599,0.998299,-0.054336,0.020781,0.003891,0
142,4.733,34.510,62.453,125.230,70.307,142.407,44.827,0.998956,-0.044265,0.010921,0.002978,0
143,4.767,33.843,61.650,124.609,70.971,141.480,45.682,0.999018,-0.043722,0.006589,0.002828,0
144,4.800,34.754,62.746,124.451,71.140,140.313,46.758,0.998992,-0.043916,0.008723,0.003091,0
145,4.833,31.744,59.126,123.318,72.351,138.088,48.810,0.999395,-0.034299,-0.005466,0.001983,0
146,4.867,30.612,57.765,123.102,72.581,138.097,48.801,0.999587,-0.024369,-0.015188,0.001292,0
147,4.900,30.150,57.209,123.774,71.863,137.726,49.144,0.999546,-0.021322,-0.021250,0.000962,0
148,4.933,28.500,55.224,122.965,72.728,138.223,48.685,0.999419,-0.002408,-0.034002,-0.000136,0
149,4.967,29.045,55.879,123.292,72.379,138.110,48.789,0.999451,-0.004435,-0.032839,-0.000014,0
150,5.000,29.956,56.975,124.446,71.146,138.204,48.702,0.999460,-0.012106,-0.030534,0.000362,0
151,5.033,31.244,58.524,124.840,70.724,137.185,49.642,0.999208,-0.017422,-0.035782,0.000399,0
152,5.067,30.154,57.214,124.546,71.038,137.698,49.169,0.999271,-0.017401,-0.033979,0.000439,0
153,5.100,30.292,57.380,125.218,70.320,137.786,49.088,0.999304,-0.010702,-0.035724,0.000209,0
154,5.133,28.784,55.566,124.870,70.692,138.353,48.565,0.999343,-0.013083,-0.033805,0.000295,0
155,5.167,29.293,56.178,125.373,70.155,138.700,48.245,0.999409,-0.017935,-0.029322,0.000511,0
156,5.200,29.404,56.311,124.885,70.676,137.615,49.245,0.999219,-0.018720,-0.034789,0.000375,0
157,5.233,29.804,56.792,124.180,71.429,138.113,48.787,0.999368,-0.025681,-0.024561,0.000800,0
158,5.267,29.483,56.407,125.679,69.828,138.033,48.860,0.999305,-0.019102,-0.032000,0.000378,0
159,5.300,29.429,56.341,125.215,70.323,138.076,48.821,0.999236,-0.014431,-0.036317,0.000222,0
160,5.333,28.343,55.036,123.422,72.240,137.172,49.654,0.999333,-0.017932,-0.031802,0.000307,0
161,5.367,29.174,56.035,123.931,71.695,136.630,50.154,0.999355,-0.020662,-0.029356,0.000430,0
162,5.400,29.306,56.193,124.942,70.615,136.892,49.912,0.999287,-0.015697,-0.034342,0.000236,0
163,5.433,29.293,56.178,124.641,70.936,137.116,49.706,0.999338,-0.019129,-0.030947,0.000386,0
